高清央卫-勿扫码,#genre#
我的野蛮女友,http://alist.xicp.fun:35455/yy/1382749911
国内战争片,http://alist.xicp.fun:35455/yy/1382745124
时空救援队,http://alist.xicp.fun:35455/yy/1354932365
拳职妈妈,http://alist.xicp.fun:35455/yy/1354936170
老人与海,http://alist.xicp.fun:35455/yy/1354936195
血战狙击岭,http://alist.xicp.fun:35455/yy/1354936136
神偷大师,http://alist.xicp.fun:35455/yy/1382745122
爆笑小品,http://alist.xicp.fun:35455/yy/1354936214
一条狗的使命,http://alist.xicp.fun:35455/yy/1382736873
笑嗷喜剧人,http://alist.xicp.fun:35455/yy/1382736844
云享健康,http://alist.xicp.fun:35455/yy/1382736896
港片,http://223.166.248.207:1024/yy/1459801818
灌篮高手,http://jiaojirentv.top/2020/yy.php?id=1351417866
燕双鹰1,http://jiaojirentv.top/2020/yy.php?id=1352227153
YY连续剧,http://jiaojirentv.top/2020/yy.php?id=1352227227
玲宝陪你看,http://jiaojirentv.top/2020/yy.php?id=1353215589
西游记后传,http://jiaojirentv.top/2020/yy.php?id=1353392400
雪儿动漫,http://jiaojirentv.top/2020/yy.php?id=1354143938
燕双鹰,http://jiaojirentv.top/2020/yy.php?id=1354143942
电影,http://jiaojirentv.top/2020/yy.php?id=1354517447
学生兵,http://jiaojirentv.top/2020/yy.php?id=1354658003
王牌逗王牌,http://jiaojirentv.top/2020/yy.php?id=1354658048
中年计划,http://jiaojirentv.top/2020/yy.php?id=1354658051
嫦娥,http://jiaojirentv.top/2020/yy.php?id=1354658064
经典电影,http://jiaojirentv.top/2020/yy.php?id=1354690927
怒海潜沙,http://jiaojirentv.top/2020/yy.php?id=1354744544
斗罗斗破,http://jiaojirentv.top/2020/yy.php?id=1354768828
风吹半夏,http://jiaojirentv.top/2020/yy.php?id=1354806550
动作大片,http://jiaojirentv.top/2020/yy.php?id=1354888739
吐槽大会,http://jiaojirentv.top/2020/yy.php?id=1354889009
翡翠凤凰,http://jiaojirentv.top/2020/yy.php?id=1354926666
能耐大了第1季,http://jiaojirentv.top/2020/yy.php?id=1354930195
黄大妮,http://jiaojirentv.top/2020/yy.php?id=1354930904
德云社演技爆棚,http://jiaojirentv.top/2020/yy.php?id=1354930915
欢乐一起看,http://jiaojirentv.top/2020/yy.php?id=1354930926
探秘中华美食,http://jiaojirentv.top/2020/yy.php?id=1354930954
小宝让你乐翻天,http://jiaojirentv.top/2020/yy.php?id=1354930971
大唐双龙传,http://jiaojirentv.top/2020/yy.php?id=1354930979
花儿开心吧,http://jiaojirentv.top/2020/yy.php?id=1354930984
德鲁纳酒店,http://jiaojirentv.top/2020/yy.php?id=1354931488
临界婚姻,http://jiaojirentv.top/2020/yy.php?id=1354932365
机动步队,http://jiaojirentv.top/2020/yy.php?id=1354932371
闲暇观看综艺,http://jiaojirentv.top/2020/yy.php?id=1354932379
吾儿可教,http://jiaojirentv.top/2020/yy.php?id=1354932391
国内动作1,http://alist.xicp.fun:35455/yy/1382745176
国内动作2,http://alist.xicp.fun:35455/yy/1382735561
动作电影3,http://alist.xicp.fun:35455/yy/1354936168
动作大片4,http://alist.xicp.fun:35455/yy/1354930887
国内动作5,http://alist.xicp.fun:35455/yy/1382749917
电影05,http://alist.xicp.fun:35455/yy/1354888739
电影06,http://alist.xicp.fun:35455/yy/1382749940
国产动作电影,http://alist.xicp.fun:35455/yy/1382736858
国内科幻电影,http://alist.xicp.fun:35455/yy/1354932444
国产大片电影,http://alist.xicp.fun:35455/yy/1354926655
游戏直播,#genre#,DE=3,DE=1#SC=0
「B站」CS 2,http://1.94.31.214/live/live9/channel/js/k-web/PLTV/ku9/js/bilibili.js?id=21622811
「B站」英雄联盟,http://1.94.31.214/live/live9/channel/js/k-web/PLTV/ku9/js/bilibili.js?id=6
「虎牙」英雄联盟 𝟙,https://live.188766.xyz/huya/660000
「虎牙」英雄联盟 𝟚,https://live.188766.xyz/huya/660001
「斗鱼」英雄联盟 𝟙,http://live.nctv.top/douyu.php?id=288016
「斗鱼」英雄联盟 𝟚,http://live.nctv.top/douyu.php?id=424559
「B站」英雄联盟•手游,http://1.94.31.214/live/live9/channel/js/k-web/PLTV/ku9/js/bilibili.js?id=23138275
「B站」王者荣耀 𝟙,http://1.94.31.214/live/live9/channel/js/k-web/PLTV/ku9/js/bilibili.js?id=55
「B站」王者荣耀 𝟚,http://1.94.31.214/live/live9/channel/js/k-web/PLTV/ku9/js/bilibili.js?id=21654762
「虎牙」王者荣耀 𝟙,https://live.188766.xyz/huya/660002
「虎牙」王者荣耀 𝟚,https://live.188766.xyz/huya/660164
「斗鱼」王者荣耀 𝟙,http://live.nctv.top/douyu.php?id=1863767
「斗鱼」王者荣耀 𝟚,http://live.nctv.top/douyu.php?id=1984839
「B站」绝地求生,http://1.94.31.214/live/live9/channel/js/k-web/PLTV/ku9/js/bilibili.js?id=98
「虎牙」绝地求生 𝟙,https://live.188766.xyz/huya/660004
「虎牙」绝地求生 𝟚,https://live.188766.xyz/huya/660005
「斗鱼」绝地求生,http://live.nctv.top/douyu.php?id=100
「虎牙」和平精英,https://live.188766.xyz/huya/660006
「斗鱼」和平精英,http://live.nctv.top/douyu.php?id=999
「虎牙」金铲铲之战,https://live.188766.xyz/huya/660579
「斗鱼」金铲铲之战,http://live.nctv.top/douyu.php?id=9715241
「虎牙」DOTA2,https://live.188766.xyz/huya/660118
「斗鱼」DOTA2,http://live.nctv.top/douyu.php?id=3811559
「斗鱼」云顶之弈,http://live.nctv.top/douyu.php?id=522423
「虎牙」永劫无间,https://live.188766.xyz/huya/660115
「斗鱼」永劫无间,https://live.188766.xyz/huya/9662891
「B站」使命召唤•手游,http://1.94.31.214/live/live9/channel/js/k-web/PLTV/ku9/js/bilibili.js?id=22741849
「虎牙」使命召唤•手游,https://live.188766.xyz/huya/11718629
「斗鱼」使命召唤•手游,http://live.nctv.top/douyu.php?id=9223245
「虎牙」穿越火线,https://live.188766.xyz/huya/660101
「斗鱼」穿越火线 𝟙,http://live.nctv.top/douyu.php?id=605964
「斗鱼」穿越火线 𝟚,http://live.nctv.top/douyu.php?id=5388537
「虎牙」穿越火线•手游,https://live.188766.xyz/huya/660102
「B站」第五人格,http://1.94.31.214/live/live9/channel/js/k-web/PLTV/ku9/js/bilibili.js?id=5555
「虎牙」第五人格,https://live.188766.xyz/huya/idvesports
「斗鱼」第五人格 ,http://live.nctv.top/douyu.php?id=3226194
「虎牙」逆战,https://live.188766.xyz/huya/nsl2021
「B站」无畏契约 ,http://1.94.31.214/live/live9/channel/js/k-web/PLTV/ku9/js/bilibili.js?id=22908869
「虎牙」无畏契约 ,https://live.188766.xyz/huya/660679
「斗鱼」无畏契约 ,http://live.nctv.top/douyu.php?id=4585645
「斗鱼」原神,http://live.nctv.top/douyu.php?id=10853239
「B站」QQ飞车•手游,http://1.94.31.214/live/live9/channel/js/k-web/PLTV/ku9/js/bilibili.js?id=21743919
「斗鱼」QQ飞车•手游,http://live.nctv.top/douyu.php?id=5040227
「斗鱼」梦幻西游·手游,https://live.188766.xyz/huya/9163712
「斗鱼」街霸,https://live.188766.xyz/huya/11437
「B站」JJ斗地主,http://1.94.31.214/live/live9/channel/js/k-web/PLTV/ku9/js/bilibili.js?id=22021983
「斗鱼」JJ斗地主,http://live.nctv.top/douyu.php?id=488743
「斗鱼」我的世界,http://live.nctv.top/douyu.php?id=738878
「斗鱼」FIFA,http://live.nctv.top/douyu.php?id=7692166
「斗鱼」火影忍者,http://live.nctv.top/douyu.php?id=1997723
「斗鱼」跑跑卡丁车,http://live.nctv.top/douyu.php?id=7722576
「斗鱼」跑跑卡丁车•手游,http://live.nctv.top/douyu.php?id=6672862
佛光普照,#genre#
唯心佛教台,http://mobile.ccdntech.com/transcoder/_definst_/vod164_Live/live/chunklist_w1177047531.m3u8
唯心佛教台,http://mobile.ccdntech.com/transcoder/_definst_/vod164_Live/live/chunklist_w1177047531.m3u8
大爱一台,http://pulltv1.wanfudaluye.com/live/tv1.m3u8
大爱二台,http://pulltv1.wanfudaluye.com/live/tv2.m3u8
华藏卫视（净空老法师）,https://sg1.amtb.de/liveedge/_definst_/smil:livetv.smil/chunklist_w1071093527_b828000.m3u8
三時繫念法會,https://sg1.amtb.de/liveedge/_definst_/smil:sanshi_720p.smil/chunklist_w156722507_b828000.m3u8
网络念佛堂,https://sg1.amtb.de/liveedge/_definst_/smil:amtb.smil/chunklist_w1128537717_b428000.m3u8
北京,#genre#,DE=1
北京卫视,http://1.94.31.214/live/live9/channel/js/k-web/PLTV/ku9/js/bjtime.js?id=bjws
北京文艺,http://1.94.31.214/live/live9/channel/js/k-web/PLTV/ku9/js/bjtime.js?id=bjwy
北京纪实,http://1.94.31.214/live/live9/channel/js/k-web/PLTV/ku9/js/bjtime.js?id=bjjs
北京新闻,http://1.94.31.214/live/live9/channel/js/k-web/PLTV/ku9/js/bjtime.js?id=bjxw
北京体育休闲,http://1.94.31.214/live/live9/channel/js/k-web/PLTV/ku9/js/bjtime.js?id=bjty
北京影视,http://1.94.31.214/live/live9/channel/js/k-web/PLTV/ku9/js/bjtime.js?id=bjys
北京财经,http://1.94.31.214/live/live9/channel/js/k-web/PLTV/ku9/js/bjtime.js?id=bjcj
北京生活,http://1.94.31.214/live/live9/channel/js/k-web/PLTV/ku9/js/bjtime.js?id=bjsh
卡酷少儿,http://1.94.31.214/live/live9/channel/js/k-web/PLTV/ku9/js/bjtime.js?id=bjkk
上海,#genre#
东方卫视,http://1.94.31.214/live/live9/channel/js/k-web/PLTV/ku9/js/shanghai.js?id=dfws&key=关注公共号❤：AI科技生活
上海新闻综合,http://1.94.31.214/live/live9/channel/js/k-web/PLTV/ku9/js/shanghai.js?id=shxwzh&key=关注公共号❤：AI科技生活
上海都市,http://1.94.31.214/live/live9/channel/js/k-web/PLTV/ku9/js/shanghai.js?id=shds&key=关注公共号❤：AI科技生活
第1财经,http://1.94.31.214/live/live9/channel/js/k-web/PLTV/ku9/js/shanghai.js?id=dycj&key=关注公共号❤：AI科技生活
哈哈炫动,http://1.94.31.214/live/live9/channel/js/k-web/PLTV/ku9/js/shanghai.js?id=hhxd&key=关注公共号❤：AI科技生活
五星体育,http://1.94.31.214/live/live9/channel/js/k-web/PLTV/ku9/js/shanghai.js?id=wxty&key=关注公共号❤：AI科技生活
上海魔都眼,http://1.94.31.214/live/live9/channel/js/k-web/PLTV/ku9/js/shanghai.js?id=mdy&key=关注公共号❤：AI科技生活
上海新纪实,http://1.94.31.214/live/live9/channel/js/k-web/PLTV/ku9/js/shanghai.js?id=xjs&key=关注公共号❤：AI科技生活
江苏,#genre#

镇江-1,http://zjtv-wshls.homecdn.com/live/2aa50.m3u8?wsSession=6db346fad039327b1223d983-171280258830822&wsIPSercert=0f540f265a90d9637de4bfc98dba8554
镇江-2,http://zjtv-wshls.homecdn.com/live/2aa16.m3u8?wsSession=7525bc2371fef9193fbdbeb8-171280267129975&wsIPSercert=0f540f265a90d9637de4bfc98dba8554
无锡新闻,http://stream.thmz.com/wxtv1/sd/live.m3u8?_upt=4ba3ab191698644028
无锡生活,http://stream.thmz.com/wxtv4/sd/live.m3u8?_upt=968c13b81704871272
无锡经济,http://stream.thmz.com/wxtv5/sd/live.m3u8?_upt=cfacd5221704890772
无锡都市资讯,http://stream.thmz.com/wxtv3/sd/live.m3u8?zjiangsd
无锡都市资讯,http://stream.thmz.com/wxtv3/sd/live.m3u8?_upt=978cd8731706199708
无锡娱乐,http://stream.thmz.com/wxtv2/sd/live.m3u8?_upt=acffe97a1704940314
泗阳综合,http://3739115337.cloudvdn.com/a.m3u8?domain=siyang-tv-hls.cm.jstv.com&player=nwEAAKHdjSKP_58X&secondToken=secondToken%3A5FUijZmDyNMxtCDdne0YzSAwjuw&streamid=siyang-tv%3Asiyang-tv%2Fsiyangzh&v3=1
连云港新闻综合,http://live.lyg1.com/zhpd/sd/live.m3u8
连云港公共,http://live.lyg1.com/ggpd/sd/live.m3u8
镇江新闻综合,http://zjtv-wshls.homecdn.com/live/2aa50.m3u8?wsSession=a263bdc5a26cd01b57a80359-170493712215358&wsIPSercert=f56bd6194d219a5172dbed60eca6e9b0
镇江民生,http://zjtv-wshls.homecdn.com/live/2aa16.m3u8?wsSession=25eac7fcbe9d822bf028ffc8-170493717234726&wsIPSercert=f56bd6194d219a5172dbed60eca6e9b0
淮安公共,http://live1.habctv.com/ggpdsl/sd/live.m3u8?zjiangsd
淮安无线,http://live1.habctv.com/ysylsl/sd/live.m3u8?zjiangsd
海门经济生活,http://2061827158.cloudvdn.com/a.m3u8?domain=haimen-tv-rtmp.cm.jstv.com&player=rZQAAIs1YJWHAKAX&secondToken=secondToken%3A0T5mP-ljzoiHFflfbDWnYUWhycY&streamid=haimen-tv%3Ahaimen-tv%2Fhaimenjjzh&v3=1
海门教育,http://2061827158.cloudvdn.com/a.m3u8?domain=haimen-tv-rtmp.cm.jstv.com&player=rZQAAHySruaQAKAX&secondToken=secondToken%3Awziq3nhj5_ooRP0VogoHwI82vFo&streamid=haimen-tv%3Ahaimen-tv%2Fhaimenjyrw&v3=1
睢宁综合,http://3739115311.cloudvdn.com/a.m3u8?domain=suining-tv-hls.cm.jstv.com&player=TwMAAPjPskOkJ6kX&secondToken=secondToken%3AjegfwzYXwUE9HzG7kRfhCd81WMU&streamid=suining-tv%3Asuining-tv%2Fsuiningzh&v3=1&zjiangsd=
睢宁生活教育,http://3739115343.cloudvdn.com/a.m3u8?domain=suining-tv-hls.cm.jstv.com&player=yGsAAC1Webu1J6kX&secondToken=secondToken%3Amjk0jn9TQkTVaw0MnaOkN2uGNkk&streamid=suining-tv%3Asuining-tv%2Fsuiningsh&v3=1&zjiangsd=
睢宁三农,http://3739115337.cloudvdn.com/a.m3u8?domain=suining-tv-hls.cm.jstv.com&player=nwEAAJApyIx-AKAX&secondToken=secondToken%3AfyPrvACXUQ_VSZUu3Rxm-2py1fo&streamid=suining-tv%3Asuining-tv%2Fsuiningsn&v3=1
苏州新闻综合,vjms://csztv.2500sz.com:8500:3502/live/cid=1|c01&usep2p=1
苏州社会经济,vjms://csztv.2500sz.com:8500:3502/live/cid=2|c02&usep2p=1
苏州文化生活,vjms://csztv.2500sz.com:8500:3502/live/cid=3|c03&usep2p=1
浙江,#genre#
浙江新闻,https://ali-m-l.cztv.com/channels/lantian/channel007/1080p.m3u8
浙江经济生活,https://ali-m-l.cztv.com/channels/lantian/channel003/1080p.m3u8
浙江民生休闲,https://ali-m-l.cztv.com/channels/lantian/channel006/1080p.m3u8
浙江国际,https://ali-m-l.cztv.com/channels/lantian/channel010/1080p.m3u8
浙江少儿,https://ali-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8
浙江教科影视,https://ali-m-l.cztv.com/channels/lantian/channel004/1080p.m3u8
浙江影视娱乐,https://ali-m-l.cztv.com/channels/lantian/channel005/1080p.m3u8
之江纪录,https://ali-m-l.cztv.com/channels/lantian/channel012/1080p.m3u8
钱江频道,https://ali-m-l.cztv.com/channels/lantian/channel002/1080p.m3u8
杭州余杭综合,http://l.cztvcloud.com/channels/lantian/SXyuhang1/720p.m3u8
杭州余杭未来,http://l.cztvcloud.com/channels/lantian/SXyuhang3/720p.m3u8
杭州萧山综合,http://l.cztvcloud.com/channels/lantian/SXxiaoshan1/720p.m3u8
杭州萧山生活,http://l.cztvcloud.com/channels/lantian/SXxiaoshan2/720p.m3u8
杭州临平综合,http://l.cztvcloud.com/channels/lantian/SXyuhang2/720p.m3u8
宁波余姚综合,http://l.cztvcloud.com/channels/lantian/SXyuyao1/720p.m3u8
宁波象山综合,http://l.cztvcloud.com/channels/lantian/SXxiangshan1/720p.m3u8
绍兴新闻综合,http://live.shaoxing.com.cn/video/s10001-sxhb/index.m3u8
绍兴文化影视,http://live.shaoxing.com.cn/video/s10001-sxtv3/index.m3u8
绍兴嵊州综合,http://l.cztvcloud.com/channels/lantian/SXshengzhou1/720p.m3u8
绍兴诸暨综合,http://l.cztvcloud.com/channels/lantian/SXzhuji3/720p.m3u8
绍兴上虞综合,http://l.cztvcloud.com/channels/lantian/SXshangyu1/720p.m3u8
绍兴上虞文化影视,http://l.cztvcloud.com/channels/lantian/SXshangyu2/720p.m3u8
绍兴上虞新商都,http://l.cztvcloud.com/channels/lantian/SXshangyu3/720p.m3u8
温州龙游综合,http://l.cztvcloud.com/channels/lantian/SXlongyou1/720p.m3u8
温州龙游综合,https://l.cztvcloud.com/channels/lantian/SXlongyou1/720p.m3u8
温州龙游生活娱乐,https://l.cztvcloud.com/channels/lantian/SXlongyou2/720p.m3u8
温州文成综合,http://l.cztvcloud.com/channels/lantian/SXwencheng1/720p.m3u8
温州苍南综合,http://l.cztvcloud.com/channels/lantian/SXcangnan1/720p.m3u8
温州永嘉综合,http://l.cztvcloud.com/channels/lantian/SXyongjia1/720p.m3u8
嘉兴平湖综合,http://l.cztvcloud.com/channels/lantian/SXpinghu1/720p.m3u8
嘉兴平湖民生休闲,http://l.cztvcloud.com/channels/lantian/SXpinghu2/720p.m3u8
金华兰溪综合,http://l.cztvcloud.com/channels/lantian/SXlanxi1/720p.m3u8
金华金华东阳综合,http://l.cztvcloud.com/channels/lantian/SXdongyang1/720p.m3u8
丽水缙云综合,http://l.cztvcloud.com/channels/lantian/SXjinyun1/720p.m3u8
丽水龙泉综合,http://l.cztvcloud.com/channels/lantian/SXlongquan1/720p.m3u8
丽水青田综合,http://l.cztvcloud.com/channels/lantian/SXqingtian1/720p.m3u8
丽水庆元综合,http://l.cztvcloud.com/channels/lantian/SXqingyuan1/720p.m3u8
丽水松阳综合,http://l.cztvcloud.com/channels/lantian/SXsongyang1/720p.m3u8
丽水遂昌综合,http://l.cztvcloud.com/channels/lantian/SXsuichang1/720p.m3u8
丽水云和综合,http://l.cztvcloud.com/channels/lantian/SXyunhe1/720p.m3u8
舟山普陀综合,http://l.cztvcloud.com/channels/lantian/SXputuo1/720p.m3u8
衢州衢江综合,http://l.cztvcloud.com/channels/lantian/SXqujiang1/720p.m3u8
衢州龙游综合,https://l.cztvcloud.com/channels/lantian/SXlongyou1/720p.m3u8
衢州龙游生活,https://l.cztvcloud.com/channels/lantian/SXlongyou2/720p.m3u8
衢州开化综合,http://l.cztvcloud.com/channels/lantian/SXkaihua1/720p.m3u8
武义新闻综合,http://l.cztvcloud.com/channels/lantian/SXwuyi1/720p.m3u8?zzhed
平湖新闻综合,http://l.cztvcloud.com/channels/lantian/SXpinghu1/720p.m3u8?zzhed
平湖民生休闲,http://l.cztvcloud.com/channels/lantian/SXpinghu2/720p.m3u8?zzhed
萧山新闻综合,http://l.cztvcloud.com/channels/lantian/SXxiaoshan1/720p.m3u8?zzhed
萧山生活频道,http://l.cztvcloud.com/channels/lantian/SXxiaoshan2/720p.m3u8?zzhed
余杭综合频道,http://l.cztvcloud.com/channels/lantian/SXyuhang1/720p.m3u8?zzhed
余杭未来E频道,http://l.cztvcloud.com/channels/lantian/SXyuhang3/720p.m3u8?zzhed
余姚新闻综合,http://l.cztvcloud.com/channels/lantian/SXyuyao1/720p.m3u8?zzhed
余姚姚江文化,http://l.cztvcloud.com/channels/lantian/SXyuyao3/720p.m3u8?zzhed
嵊州新闻综合,http://l.cztvcloud.com/channels/lantian/SXshengzhou1/720p.m3u8?zzhed
嵊州新闻综合,https://hlsv2.quklive.com/live/1626935015913208/index.m3u8?zzhed
诸暨新闻综合,http://l.cztvcloud.com/channels/lantian/SXzhuji3/720p.m3u8?zzhed
上虞新闻综合,http://l.cztvcloud.com/channels/lantian/SXshangyu1/720p.m3u8?zzhed
上虞文化影院,http://l.cztvcloud.com/channels/lantian/SXshangyu2/720p.m3u8?zzhed
上虞新商都,http://l.cztvcloud.com/channels/lantian/SXshangyu3/720p.m3u8?zzhed
兰溪新闻综合,http://l.cztvcloud.com/channels/lantian/SXlanxi1/720p.m3u8?zzhed
缙云综合频道,http://l.cztvcloud.com/channels/lantian/SXjinyun1/720p.m3u8?zzhed
开化国家公园,http://l.cztvcloud.com/channels/lantian/SXkaihua2/720p.m3u8?zzhed
开化新闻综合,http://l.cztvcloud.com/channels/lantian/SXkaihua1/720p.m3u8?zzhed
兰溪新闻综合,http://l.cztvcloud.com/channels/lantian/SXlanxi1/720p.m3u8?zzhed
