───────────────────────────────────────────────────────────────────
─██████████████─██████████████─██████████████████─██████████████───
─██░░░░░░░░░░░██─██░░░░░░░░░░░██─██░░░░░░░░░░░░░░██─██░░░░░░░░░░░██───
─██░░██████████─██░░██████████─████████████░░░░██─██░░██████░░░██───
─██░░██─────────██░░██─────────────────████░░████─██░░██──██░░░██───
─██░░██████████─██░░██───────────────████░░████───██░░██████░░░████─
─██░░░░░░░░░░░██─██░░██─────────────████░░████─────██░░░░░░░░░░░░░██─
─██░░██████████─██░░██───────────████░░████───────██░░████████░░░██─
─██░░██─────────██░░██─────────████░░████─────────██░░██────██░░░██─
─██░░██─────────██░░██████████─██░░░░████████████─██░░████████░░░██─
─██░░██─────────██░░░░░░░░░░░██─██░░░░░░░░░░░░░░░██─██░░░░░░░░░░░░░██─
─██████─────────██████████████─██████████████████─████████████████─
───────────────────────────────────────────────────────────────────

更新公告,#genre#
HOY77,http://bziyunshao.synology.me:8891/bysid/77


特区粤央
Plus综合,http://vallest.uk/livehttpplay?channel_id=30023
Plus综合,http://vallest.uk/livehttpplay?channel_id=20122
凤凰中文,http://vallest.uk/livehttpplay?channel_id=30014
凤凰中文,http://vallest.uk/livehttpplay?channel_id=20065
凤凰资讯,http://vallest.uk/livehttpplay?channel_id=30015
凤凰资讯,http://vallest.uk/livehttpplay?channel_id=20066
凤凰香港,http://vallest.uk/livehttpplay?channel_id=20067
凤凰香港,http://vallest.uk/livehttpplay?channel_id=30016
有线综合,http://vallest.uk/livehttpplay?channel_id=20152
无线新闻,http://vallest.uk/livehttpplay?channel_id=30024
无线翡翠,http://vallest.uk/livehttpplay?channel_id=20124
无线明珠,http://vallest.uk/livehttpplay?channel_id=30026
无线明珠,http://vallest.uk/livehttpplay?channel_id=20125
VIUTV粤,http://vallest.uk/livehttpplay?channel_id=30032
VIUTV粤,http://vallest.uk/livehttpplay?channel_id=20131
VIUTV英,http://vallest.uk/livehttpplay?channel_id=30033
VIUTV英,http://vallest.uk/livehttpplay?channel_id=20132
RTHK-31,http://vallest.uk/livehttpplay?channel_id=30066
RTHK-32,http://vallest.uk/livehttpplay?channel_id=30067
RTHK-32,http://vallest.uk/livehttpplay?channel_id=20203
RTHK-32,http://vallest.uk/livehttpplay?channel_id=30028
广东珠江,http://vallest.uk/livehttpplay?channel_id=20144
广东体育,http://vallest.uk/livehttpplay?channel_id=12028
广东体育,http://vallest.uk/livehttpplay?channel_id=20130
广东体育,http://vallest.uk/livehttpplay?channel_id=30031
广东戏曲,http://vallest.uk/livehttpplay?channel_id=20142
CCTV-05,http://vallest.uk/livehttpplay?channel_id=10107
CCTV-05,http://vallest.uk/livehttpplay?channel_id=20005
CCTV-05,http://vallest.uk/livehttpplay?channel_id=30003
CCTV-5+,http://vallest.uk/livehttpplay?channel_id=20006
CCTV-5+,http://vallest.uk/livehttpplay?channel_id=30004
CCTV-07,http://vallest.uk/livehttpplay?channel_id=20008
CCTV-15,http://vallest.uk/livehttpplay?channel_id=20016
CCTV-16,http://vallest.uk/livehttpplay?channel_id=20039
CCTV-4k,http://vallest.uk/livehttpplay?channel_id=30029
江苏卫视,http://vallest.uk/livehttpplay?channel_id=20326
深圳卫视,http://vallest.uk/livehttpplay?channel_id=20025
广东卫视,http://vallest.uk/livehttpplay?channel_id=20024
天津卫视,http://vallest.uk/livehttpplay?channel_id=20042
辽宁卫视,http://vallest.uk/livehttpplay?channel_id=20320
四川卫视,http://vallest.uk/livehttpplay?channel_id=20038
重庆卫视,http://vallest.uk/livehttpplay?channel_id=20040
湖北卫视,http://vallest.uk/livehttpplay?channel_id=20022
广西卫视,http://vallest.uk/livehttpplay?channel_id=20323
黑龙江视,http://vallest.uk/livehttpplay?channel_id=20321

特区酒店
Plus综合,http://php.jdshipin.com/PLTV/iptv.php?id=tvbp
Plus综合,http://php.jdshipin.com/PLTV/iptv.php?id=j2
TVBJ1美,http://php.jdshipin.com/PLTV/iptv.php?id=j1
TVBJ1标,http://php.jdshipin.com/PLTV/iptv.php?id=tvbj1
凤凰中文,http://php.jdshipin.com/PLTV/iptv.php?id=fhzw
凤凰资讯,http://php.jdshipin.com/PLTV/iptv.php?id=fhzx
凤凰香港,http://php.jdshipin.com/PLTV/iptv.php?id=fhhk
有线综合粤,http://php.jdshipin.com/PLTV/iptv.php?id=hoytv2
有线综合,http://php.jdshipin.com/PLTV/iptv.php?id=hoytv
无线新闻,http://php.jdshipin.com/PLTV/iptv.php?id=wxxwt
无线翡翠4k,http://php.jdshipin.com/PLTV/iptv.php?id=fct4
无线翡翠,http://php.jdshipin.com/PLTV/iptv.php?id=fct3
无线翡翠,http://php.jdshipin.com/PLTV/iptv.php?id=fct2
无线翡翠,http://php.jdshipin.com/PLTV/iptv.php?id=fct
无线华丽,http://php.jdshipin.com/PLTV/iptv.php?id=huali
无线明珠,http://php.jdshipin.com/PLTV/iptv.php?id=mzt2
无线明珠,http://php.jdshipin.com/PLTV/iptv.php?id=mzt
无线娱乐,http://php.jdshipin.com/PLTV/iptv.php?id=tvbylxw
无线星河,http://php.jdshipin.com/PLTV/iptv.php?id=tvbxh
无线星河,http://php.jdshipin.com/PLTV/iptv.php?id=xinghe
无线功夫,http://php.jdshipin.com/PLTV/iptv.php?id=yzwx
无线千禧,http://php.jdshipin.com/PLTV/iptv.php?id=tvbc
美亚电影,http://php.jdshipin.com/PLTV/iptv.php?id=meiya
VIUTV粤,http://php.jdshipin.com/PLTV/iptv.php?id=viutv2
RTHK-31,http://php.jdshipin.com/PLTV/iptv.php?id=rthk31
RTHK-32,http://php.jdshipin.com/PLTV/iptv.php?id=rthk32
Astroaod,http://php.jdshipin.com/PLTV/iptv.php?id=aod
澳门Mac,http://php.jdshipin.com/PLTV/iptv.php?id=as
澳视澳门,http://php.jdshipin.com/PLTV/iptv.php?id=asam
重温经典,http://php.jdshipin.com/PLTV/iptv.php?id=cwjd




特区地波
Plus综合,http://beishan008.asuscomm.com:8890/bysid/82.m3u8
有线新闻,http://feng163.com:8003/bysid/78.m3u8
有线新闻,http://beishan008.asuscomm.com:8891/bysid/78.m3u8
无线新闻,http://beishan008.asuscomm.com:8890/bysid/83.m3u8
无线翡翠,http://beishan008.asuscomm.com:8889/bysid/1.m3u8
无线明珠,http://beishan008.asuscomm.com:8890/bysid/2.m3u8
有线赛讯,http://beishan008.asuscomm.com:8891/bysid/76.m3u8
有线综讯,http://beishan008.asuscomm.com:8891/bysid/77.m3u8
ViuTv_粤,http://beishan008.asuscomm.com:8889/bysid/99.m3u8
ViuTv_英,http://beishan008.asuscomm.com:8889/bysid/96.m3u8
RTHK-31,http://beishan008.asuscomm.com:8892/bysid/31.m3u8
RTHK-32,http://beishan008.asuscomm.com:8892/bysid/32.m3u8
RTHK-33,http://beishan008.asuscomm.com:8892/bysid/33.m3u8
RTHK-34,http://beishan008.asuscomm.com:8892/bysid/34.m3u8


待测频道,#genre#


港澳代理,#genre#

珠江卫视,http://iptv.4666888.xyz/iptv2A.php?id=19
明珠台,http://iptv.4666888.xyz/iptv2A.php?id=29
美亚电影,http://iptv.4666888.xyz/iptv2A.php?id=30
有线新闻,http://iptv.4666888.xyz/iptv2A.php?id=31
翡翠台,http://iptv.4666888.xyz/iptv2A.php?id=34
龙华电影,http://iptv.4666888.xyz/iptv2A.php?id=45


凤凰中文,http://cdn6.163189.xyz/163189/fhzw
凤凰资讯,http://cdn6.163189.xyz/163189/fhzx
凤凰香港,http://cdn6.163189.xyz/163189/fhhk


澳亚卫视,http://cdn9.163189.xyz/live/as/stream.m3u8
莲花卫视,http://live-hls.macaulotustv.com/lotustv/macaulotustv.m3u8
无线新闻,http://cdn9.163189.xyz/smt1.1.php?id=inews_twn

翡翠台,http://cdn9.163189.xyz/smt1.1.php?id=jade_twn

华丽翡翠,http://cdn9.163189.xyz/smt1.1.php?id=Tvbjade
明珠台,http://cdn9.163189.xyz/smt1.1.php?id=pearl_twn
TVBJ1,http://cdn3.163189.xyz/live/j1/stream.m3u8

千禧经典,http://cdn9.163189.xyz/smt3.1.1.php?id=Tvbclassic

龙华电影,https://cdn8.163189.xyz/live/lhdy/stream.m3u8
龙华洋片,https://cdn8.163189.xyz/live/lhyp/stream.m3u8
龙华经典,https://cdn8.163189.xyz/live/lhjd/stream.m3u8
龙华卡通,https://cdn8.163189.xyz/live/lhkt/stream.m3u8
龙华偶像,https://cdn8.163189.xyz/live/lhox/stream.m3u8
龙华日韩,https://cdn8.163189.xyz/live/lhrh/stream.m3u8
龙华戏剧,https://cdn8.163189.xyz/live/lhxj/stream.m3u8
靖天电影,http://live4play.uk/livehttpplay?channel_id=12037
港台电视31,https://cdn5.163189.xyz/live/rthk31/stream.m3u8
港台电视32,https://cdn5.163189.xyz/live/rthk32/stream.m3u8
HOY78,http://cdn.163189.xyz/live/hoy/stream.m3u8
ASTRO AOD,http://cdn9.163189.xyz/smt1.1.php?id=Aodhd

翡翠台,http://cdn6.163189.xyz/163189/fct4k

八度空间,https://cdn6.163189.xyz/163189/8tv
CH5,https://cdn6.163189.xyz/163189/ch5
CH8,https://cdn6.163189.xyz/163189/ch8
CHU,https://cdn6.163189.xyz/163189/chu

NOW NEWS,http://cdn.163189.xyz/163189/now
澳视卫星,https://cdn6.163189.xyz/163189/as
澳视澳门,https://cdn6.163189.xyz/163189/asam
澳门体育,http://cdn6.163189.xyz/163189/amty
澳门综艺,http://cdn6.163189.xyz/163189/amzy



█████████████████████████████████████████████
湾湾频道,#genre#
█████████████████████████████████████████████

中天新闻,https://live.catvod.com/live.php?id=ctinews
中天新闻,http://rihou.cc:555/tv/[SZ]中天新闻
中天新闻,http://rihou.cc:555/tv/[Bx]中天新闻

SMT-台湾
台视 HD,https://smart.946985.filegear-sg.me/smart.php?id=ttv_taiwan&token=tvbjack
台视新闻,https://smart.946985.filegear-sg.me/smart.php?id=ttvnews_twn&token=tvbjack
台视综合,https://smart.946985.filegear-sg.me/smart.php?id=ttvzhonghe&token=tvbjack
中视 HD,https://smart.946985.filegear-sg.me/smart.php?id=zhongshihd_twn&token=tvbjack
中视新闻,https://smart.946985.filegear-sg.me/smart.php?id=zhongshinews_twn&token=tvbjack
中视经典,https://smart.946985.filegear-sg.me/smart.php?id=zhongshi_twn&token=tvbjack
华视 HD,https://smart.946985.filegear-sg.me/smart.php?id=ctshd_twn&token=tvbjack
公视 HD,https://smart.946985.filegear-sg.me/smart.php?id=ctv_taiwan&token=tvbjack
公视台语台,https://smart.946985.filegear-sg.me/smart.php?id=ctv2_twn&token=tvbjack
三立台湾台,https://smart.946985.filegear-sg.me/smart.php?id=sanlitaiwan&token=tvbjack
三立都会台,https://smart.946985.filegear-sg.me/smart.php?id=sanlidouhui&token=tvbjack
三立综合台,https://smart.946985.filegear-sg.me/smart.php?id=sanlizhonghe&token=tvbjack
三立戏剧台,https://smart.946985.filegear-sg.me/smart.php?id=sanlixiju_twn&token=tvbjack
东森新闻台,https://smart.946985.filegear-sg.me/smart.php?id=ettvnews&token=tvbjack
东森财经新闻台,https://smart.946985.filegear-sg.me/smart.php?id=ettvcaijing_twn&token=tvbjack
东森综合台,https://smart.946985.filegear-sg.me/smart.php?id=ettvzhonghe&token=tvbjack
东森戏剧台,https://smart.946985.filegear-sg.me/smart.php?id=ettvdrama&token=tvbjack
东森电影台,https://smart.946985.filegear-sg.me/smart.php?id=ettvmovie&token=tvbjack
东森洋片台,https://smart.946985.filegear-sg.me/smart.php?id=ettvwestern&token=tvbjack
东森幼幼台,https://smart.946985.filegear-sg.me/smart.php?id=yoyo_twn&token=tvbjack
东森超视,https://smart.946985.filegear-sg.me/smart.php?id=ettvsuper&token=tvbjack
TVBS HD,https://smart.946985.filegear-sg.me/smart.php?id=tvbs&token=tvbjack
TVBS 新闻台,https://smart.946985.filegear-sg.me/smart.php?id=tvbs_n&token=tvbjack
TVBS 欢乐台,https://smart.946985.filegear-sg.me/smart.php?id=tvbshuanle_twn&token=tvbjack
民视 HD,https://smart.946985.filegear-sg.me/smart.php?id=ftvhd_taiwan&token=tvbjack
民视新闻台,https://smart.946985.filegear-sg.me/smart.php?id=ftvnew_taiwan&token=tvbjack
民视台湾台,https://smart.946985.filegear-sg.me/smart.php?id=ftvtaiwan_twn&token=tvbjack
中天综合,https://smart.946985.filegear-sg.me/smart.php?id=ctizhonghe&token=tvbjack
中天娱乐,https://smart.946985.filegear-sg.me/smart.php?id=ctient&token=tvbjack
中天亚洲,https://smart.946985.filegear-sg.me/smart.php?id=ctiasia_twn&token=tvbjack
中天新闻,https://smart.946985.filegear-sg.me/smart.php?id=ctinews&token=tvbjack
寰宇新闻台,https://smart.946985.filegear-sg.me/smart.php?id=huanyuxinwen_twn&token=tvbjack
寰宇财经台,https://smart.946985.filegear-sg.me/smart.php?id=huanyutaiwan_twn&token=tvbjack
八大第一台,https://smart.946985.filegear-sg.me/smart.php?id=badafirst&token=tvbjack
八大综合台,https://smart.946985.filegear-sg.me/smart.php?id=badazhonghe&token=tvbjack
八大戏剧台,https://smart.946985.filegear-sg.me/smart.php?id=badadrama&token=tvbjack
八大娱乐台,https://smart.946985.filegear-sg.me/smart.php?id=badaentertain&token=tvbjack
纬来体育,https://smart.946985.filegear-sg.me/smart.php?id=videolandsport&token=tvbjack
纬来精彩,https://smart.946985.filegear-sg.me/smart.php?id=videolandspecial_twn&token=tvbjack
纬来日本,https://smart.946985.filegear-sg.me/smart.php?id=videolandjapan&token=tvbjack
纬来电影,https://smart.946985.filegear-sg.me/smart.php?id=videolandmovie&token=tvbjack
纬来综合,https://smart.946985.filegear-sg.me/smart.php?id=videolandzonghe&token=tvbjack
纬来育乐,https://smart.946985.filegear-sg.me/smart.php?id=videolandyule&token=tvbjack
爱尔达综合台,https://smart.946985.filegear-sg.me/smart.php?id=eltazonghe_twn&token=tvbjack
爱尔达影剧台,https://smart.946985.filegear-sg.me/smart.php?id=eltayingju_twn&token=tvbjack
爱尔达体育1台,https://smart.946985.filegear-sg.me/smart.php?id=eltasport_twn&token=tvbjack
爱尔达体育2台,https://smart.946985.filegear-sg.me/smart.php?id=eltasport2_twn&token=tvbjack
爱尔达体育3台,https://smart.946985.filegear-sg.me/smart.php?id=eltasport3_twn&token=tvbjack
爱尔达体育4台,https://smart.946985.filegear-sg.me/smart.php?id=eltasports4_twn&token=tvbjack
非凡新闻,https://smart.946985.filegear-sg.me/smart.php?id=feifannews_twn&token=tvbjack
年代新闻,https://smart.946985.filegear-sg.me/smart.php?id=niandainews_twn&token=tvbjack
龙华戏剧,https://smart.946985.filegear-sg.me/smart.php?id=lunghuaxiju_twn&token=tvbjack
龙华偶像,https://smart.946985.filegear-sg.me/smart.php?id=lunghuaidol_twn&token=tvbjack
龙华电影,https://smart.946985.filegear-sg.me/smart.php?id=xingwei_movie&token=tvbjack
龙华洋片,https://smart.946985.filegear-sg.me/smart.php?id=lunghuawestern_twn&token=tvbjack
龙华经典,https://smart.946985.filegear-sg.me/smart.php?id=lunghuajingdian_twn&token=tvbjack
靖天国际,https://smart.946985.filegear-sg.me/smart.php?id=jingtianintl_twn&token=tvbjack
靖天卡通,https://smart.946985.filegear-sg.me/smart.php?id=jingtiancartoon_twn&token=tvbjack
大愛電視,https://smart.946985.filegear-sg.me/smart.php?id=daai_twn&token=tvbjack
大愛二台,https://smart.946985.filegear-sg.me/smart.php?id=daai2_twn&token=tvbjack
EYE 旅游台,https://smart.946985.filegear-sg.me/smart.php?id=eyetvtravel_twn&token=tvbjack
EYE 戏剧台,https://smart.946985.filegear-sg.me/smart.php?id=eyetvxiju_twn&token=tvbjack
亚洲美食,https://smart.946985.filegear-sg.me/smart.php?id=afc_twn&token=tvbjack
美食星球,https://smart.946985.filegear-sg.me/smart.php?id=foodplanet_twn&token=tvbjack
TLC旅遊生活,https://smart.946985.filegear-sg.me/smart.php?id=tlc_twn&token=tvbjack
亚洲旅游台,https://smart.946985.filegear-sg.me/smart.php?id=asiatravel_twn&token=tvbjack
Arirang,https://smart.946985.filegear-sg.me/smart.php?id=arirang_twn&token=tvbjack
AXN Taiwan,https://smart.946985.filegear-sg.me/smart.php?id=axn_twn&token=tvbjack
MTV Live,https://smart.946985.filegear-sg.me/smart.php?id=mtvhd_twn&token=tvbjack
HBO_HD,https://smart.946985.filegear-sg.me/smart.php?id=hbohd_twn&token=tvbjack
HBO_HITS,https://smart.946985.filegear-sg.me/smart.php?id=hbohit_twn&token=tvbjack
CINEMAX,https://smart.946985.filegear-sg.me/smart.php?id=cinemax_twn&token=tvbjack
好萊塢電影台,https://smart.946985.filegear-sg.me/smart.php?id=hollywoodmovies_twn&token=tvbjack
卫视电影台,https://smart.946985.filegear-sg.me/smart.php?id=weishimovie_twn&token=tvbjack
龙祥时代,https://smart.946985.filegear-sg.me/smart.php?id=lungxiangtime_twn&token=tvbjack
美亚电影,https://smart.946985.filegear-sg.me/smart.php?id=meiyamovie_twn&token=tvbjack
華藝綜合,https://smart.946985.filegear-sg.me/smart.php?id=weishichinese_twn&token=tvbjack
博斯运动一台,https://smart.946985.filegear-sg.me/smart.php?id=bosisport1_twn&token=tvbjack
博斯运动二台,https://smart.946985.filegear-sg.me/smart.php?id=bosisport2_twn&token=tvbjack
博斯高球一台,https://smart.946985.filegear-sg.me/smart.php?id=bosigolf1_twn&token=tvbjack
博斯高球二台,https://smart.946985.filegear-sg.me/smart.php?id=bosigolf2_twn&token=tvbjack
博斯网球台,https://smart.946985.filegear-sg.me/smart.php?id=bositennis_twn&token=tvbjack
博斯无限台,https://smart.946985.filegear-sg.me/smart.php?id=bosiunlimited_twn&token=tvbjack
好消息 2,https://smart.946985.filegear-sg.me/smart.php?id=good2_twn&token=tvbjack

PopC,mitv://starvod.xyz:19806/688bba7c000da6943214e2280ad91465.ts
私人影院,mitv://starvod.xyz:19806/74567d46c9a54cb8aab7bb35b7446cf2.ts
星空衛視,mitv://starvod.xyz:19806/913e258484624493a5a6d960500b30cc.ts
天映經典,mitv://starvod.xyz:19806/4eebafee9ada46c9b959fe48a6baf682.ts
美亞電影台HD,mitv://starvod.xyz:19806/f9cdad09f3cc47bc83ba1d94167ebe64.ts
龍華電影,mitv://starvod.xyz:19806/574ee66b78d44e6e81450ae523041523.ts
靖天映畫,mitv://starvod.xyz:19806/9c504d3521e4481088a8a6c54fbac3d3.ts
靖天電影台,mitv://starvod.xyz:19806/7a72ea8d27d64fb9aae835c30af3b1cc.ts
壹電視電影台,mitv://starvod.xyz:19806/599f2aabecde4ed4b5fff257c229f986.ts
采昌影劇台,mitv://starvod.xyz:19806/33264996f0c14a369140623dca66da43.ts
影迷數位電影台,mitv://starvod.xyz:19806/37350129294343bcb28f6494c7ce4c07.ts
Thrill,mitv://starvod.xyz:19806/68679be10008a36ea4fd4b2b3b26291d.ts
城市電視,mitv://starvod.xyz:19806/2b3efa01d8bf4c7fbbef69911802df3f.ts
新時代1(東部),mitv://starvod.xyz:19806/e485c2b5af154a638d9d54d10dcb73d9.ts
新時代1(西部),mitv://starvod.xyz:19806/2c381681bcfd4ecdb2e52ece5014d6e8.ts
新時代2,mitv://starvod.xyz:19806/dd3cb3133b9d4ab38fb4b2c321a727a2.ts
千禧經典台,mitv://starvod.xyz:19806/8cf149d3490640d298e3bce48cd0e8ae.ts
TVB娛樂新聞台,mitv://starvod.xyz:19806/c6994957df9e4488bfb1c462db442f61.ts
TVB星河,mitv://starvod.xyz:19806/52d013423e304854a4980bd64c0015ae.ts
HKC 18,mitv://starvod.xyz:19806/72740144b3744949b05bd0220bd4c231.ts
now新聞台,mitv://starvod.xyz:19806/d0ba9cc570654f6d958809d4c3f8931d.ts
無綫新聞台,mitv://starvod.xyz:19806/557d5098116e4e1f9b14008ed764cc71.ts
黃金翡翠台,mitv://starvod.xyz:19806/d6964956395e43d1a62e6166706f7fcf.ts
生活台,mitv://starvod.xyz:19806/f4650e7cb54645f79ea52469b84ef3c4.ts
SUPER Kids,mitv://starvod.xyz:19806/631732f5fa894772aec8ee750359e455.ts
粵語片台,mitv://starvod.xyz:19806/04fd1cf947634341813b484f497ecbbc.ts
亞洲劇台,mitv://starvod.xyz:19806/4eab17c6f15b475696bcb51b61233345.ts
功夫台,mitv://starvod.xyz:19806/6043814031384523bc272f4f87aeb298.ts
戲曲台,mitv://starvod.xyz:19806/38b743244a7b4812a4e54b0d32910647.ts
18台,mitv://starvod.xyz:19806/ad27c96a4bca4e61be7b4b2ba07368fc.ts
澳門蓮花,mitv://starvod.xyz:19806/68679bdf00060084a4fd42af6a261d1a.ts
愛奇藝,mitv://starvod.xyz:19806/1cd1505d309948e596459856926cda41.ts
八度空間,mitv://starvod.xyz:19806/ae2ec19c582f4a07baa35b40f91b4239.ts
三立戲劇台,mitv://starvod.xyz:19806/eb30a7e16f1841c6900b45c8be342071.ts
龍華戲劇,mitv://starvod.xyz:19806/6a6681f04fcc4478886cded08a10c658.ts
愛爾達影劇台,mitv://starvod.xyz:19806/0ae8227ad4ca480499bdd9280ca57f7f.ts
靖洋戲劇台,mitv://147.135.39.171:9906/6867a22a000b7799949ca28717b451f5.ts
亞洲劇台,mitv://starvod.xyz:19806/4eab17c6f15b475696bcb51b61233345.ts
寰宇新聞台灣台,mitv://starvod.xyz:19806/afe7794ac5bf40ba96830dd97318be8c.ts
民視第一台,mitv://starvod.xyz:19806/6a62462b09e141a289c6882ef0ae3d6d.ts
民視台灣台,mitv://starvod.xyz:19806/0ad1202aa2fe4fb4872479db5e384e46.ts
中視菁采台,mitv://147.135.39.171:9906/6867a07b0000813094960c2053bb31ec.ts
三立綜合台,mitv://147.135.39.171:9906/6869374a000888579acb331f46c77c60.ts
靖天資訊台,mitv://starvod.xyz:19806/db9b03374399434da716bae0cd93f784.ts
靖天綜合台,mitv://starvod.xyz:19806/75b3e6bac51d4f08ba7ed008892ad6c2.ts
KLT-靖天國際台,mitv://starvod.xyz:19806/f349833dddb5488ab2ce1175246557c1.ts
靖天育樂台,mitv://starvod.xyz:19806/9dfcf4658000439aadcf1feb841a8887.ts
Smart知識台,mitv://starvod.xyz:19806/91503615eaa2416b929e56f178be5100.ts
中視經典台,mitv://starvod.xyz:19806/c523db6b2af648daa7c4c6bc2b8b4fa0.ts
TVBS精采台,mitv://starvod.xyz:19806/e9b905add7be4a3abd0a1993053ab547.ts
壹電視綜合,mitv://147.135.39.171:9906/685f810d000eeaf174db4a19563a6520.ts
緯來精采,mitv://147.135.39.171:9906/68693691000447559ac85f5e03845769.ts
八大優頻道,mitv://147.135.39.171:9906/686141c600004a257bb419081c1d2844.ts
三立戲劇台,mitv://starvod.xyz:19806/eb30a7e16f1841c6900b45c8be342071.ts
龍華戲劇,mitv://starvod.xyz:19806/6a6681f04fcc4478886cded08a10c658.ts
龍華偶像,mitv://starvod.xyz:19806/b3c35c2e01d44a31b17efef0af0ebc64.ts
愛爾達影劇台,mitv://starvod.xyz:19806/0ae8227ad4ca480499bdd9280ca57f7f.ts
靖天戲劇台,mitv://starvod.xyz:19806/840e84aa0a114e108edcaf6137177c4a.ts
靖洋戲劇台,mitv://147.135.39.171:9906/6867a22a000b7799949ca28717b451f5.ts
EYE TV戲劇台,mitv://starvod.xyz:19806/5756cf2acc364bd5ab062db33ddfad4b.ts
靖天日本台,mitv://starvod.xyz:19806/17ccd24c94514b0d928a3abd047add40.ts
台視財經台,mitv://starvod.xyz:19806/0817341552e94d809c49a1a48598b8f1.ts
台視綜合台,mitv://starvod.xyz:19806/c37a6ec58dd140ccab0e25b94849ee06.ts
中天亞洲台,mitv://starvod.xyz:19806/cd11642fed21436aae33a4a2ad34d222.ts
TVBS亞洲,mitv://starvod.xyz:19806/62e69ecfa7ad4edfa092d
美亚电影,https://smt.1678520.xyz/smt3.2.1.php?id=meiyamovie_twn
天映频道,https://smt.1678520.xyz/smt3.2.1.php?id=Celestial
天映经典,https://smt.1678520.xyz/smt3.2.1.php?id=Celestial2

闽南频波
东森新闻,http://211.72.174.95:8138/0.ts
民视新闻,http://211.72.174.95:8117/0.ts
中视HD,http://211.72.174.95:8113/0.ts
华视HD,http://211.72.174.95:8114/0.ts
公视,http://211.72.174.95:8116/0.ts
民视,http://211.72.174.95:8115/0.ts
台视HD,http://211.72.174.95:8112/0.ts

Now新闻,P2p://starvod.xyz:19806/d0ba9cc570654f6d958809d4c3f8931d.ts
无线新闻,P2p://starvod.xyz:19806/557d5098116e4e1f9b14008ed764cc71.ts
无线生活,P2p://starvod.xyz:19806/f4650e7cb54645f79ea52469b84ef3c4.ts
无线娱乐,P2p://starvod.xyz:19806/c6994957df9e4488bfb1c462db442f61.ts
无线星河,P2p://starvod.xyz:19806/52d013423e304854a4980bd64c0015ae.ts
无线千禧,P2p://starvod.xyz:19806/8cf149d3490640d298e3bce48cd0e8ae.ts
无线功夫,P2p://starvod.xyz:19806/6043814031384523bc272f4f87aeb298.ts
无线粤片,P2p://starvod.xyz:19806/04fd1cf947634341813b484f497ecbbc.ts
无线戏曲,P2p://starvod.xyz:19806/38b743244a7b4812a4e54b0d32910647.ts
无线亚剧,P2p://starvod.xyz:19806/4eab17c6f15b475696bcb51b61233345.ts
无线少儿,P2p://starvod.xyz:19806/631732f5fa894772aec8ee750359e455.ts
黄金翡翠,P2p://starvod.xyz:19806/d6964956395e43d1a62e6166706f7fcf.ts
无线赛马,P2p://starvod.xyz:19806/ad27c96a4bca4e61be7b4b2ba07368fc.ts
有线赛马,P2p://starvod.xyz:19806/72740144b3744949b05bd0220bd4c231.ts
澳门莲花,P2p://starvod.xyz:19806/68679bdf00060084a4fd42af6a261d1a.ts
星空卫视,P2p://starvod.xyz:19806/913e258484624493a5a6d960500b30cc.ts
天映经典,P2p://starvod.xyz:19806/4eebafee9ada46c9b959fe48a6baf682.ts
pₒₚc电影,P2p://starvod.xyz:19806/688bba7c000da6943214e2280ad91465.ts
